Discharge Time (s),Voltage (V)
12415,3.284755
12416,3.284218
12417,3.284487
12418,3.2835925
12419,3.282698
12420,3.281938
12421,3.282609
12422,3.282072
12423,3.281357
12424,3.282162
12425,3.283548
12426,3.282385
12427,3.282698
12428,3.283592
12429,3.2823625
12430,3.281133
12431,3.280597
12432,3.279479
12433,3.280373
12434,3.280239
12435,3.2811329999999996
12436,3.282027
12437,3.281759
12438,3.280418
12439,3.2798815
12440,3.279345
12441,3.279077
12442,3.279524
12443,3.279568
12444,3.277467
12445,3.278227
12446,3.280373
12447,3.279434
12448,3.279256
12449,3.278764
12450,3.278138
12451,3.277512
12452,3.277422
12453,3.277825
12454,3.277154
12455,3.27854
12456,3.275947
12457,3.277914
12458,3.278048
12459,3.277601
12460,3.2770200000000003
12461,3.276439
12462,3.27617
12463,3.274829
12464,3.276349
12465,3.27617
12466,3.275232
12467,3.277512
12468,3.278227
12469,3.276349
12470,3.276618
12471,3.275947
12472,3.275276
12473,3.274963
12474,3.275455
12475,3.274024
12476,3.274114
12477,3.272638
12478,3.274158
12479,3.27474
12480,3.275366
12481,3.273577
12482,3.27313
12483,3.272683
12484,3.271431
12485,3.271476
12486,3.271968
12487,3.271208
12488,3.273175
12489,3.272728
12490,3.274516
12491,3.271521
12492,3.271655
12493,3.2705595
12494,3.269464
12495,3.269375
12496,3.269464
12497,3.269643
12498,3.269911
12499,3.270314
12500,3.270984
12501,3.270895
12502,3.269866
12503,3.2700899999999997
12504,3.270314
12505,3.268212
12506,3.267363
12507,3.268391
12508,3.267586
12509,3.267675
12510,3.26924
12511,3.26924
12512,3.269419
12513,3.2689494999999997
12514,3.26848
12515,3.266737
12516,3.266871
12517,3.266066
12518,3.266915
12519,3.265351
12520,3.267541
12521,3.26857
12522,3.266245
12523,3.267675
12524,3.267608
12525,3.267541
12526,3.265887
12527,3.264322
12528,3.263339
12529,3.26468
12530,3.263517
12531,3.266111
12532,3.265351
12533,3.264769
12534,3.2642995
12535,3.26383
12536,3.26307
12537,3.262087
12538,3.2624
12539,3.262444
12540,3.262221
12541,3.263294
12542,3.263428
12543,3.263294
12544,3.263428
12545,3.2637185000000004
12546,3.264009
12547,3.259359
12548,3.261461
12549,3.260477
12550,3.261416
12551,3.260253
12552,3.261282
12553,3.261416
12554,3.260969
12555,3.260477
12556,3.260589
12557,3.260701
12558,3.258778
12559,3.258286
12560,3.257794
12561,3.259091
12562,3.261148
12563,3.258376
12564,3.25842
12565,3.258152
12566,3.2586885
12567,3.259225
12568,3.257034
12569,3.256945
12570,3.258197
12571,3.258868
12572,3.256721
12573,3.257973
12574,3.258331
12575,3.259181
12576,3.258957
12577,3.2579955
12578,3.257034
12579,3.255246
12580,3.255738
12581,3.255425
12582,3.255425
12583,3.255961
12584,3.255917
12585,3.256408
12586,3.255961
12587,3.255939
12588,3.255917
12589,3.253949
12590,3.253189
12591,3.252429
12592,3.252787
12593,3.253279
12594,3.253592
12595,3.25386
12596,3.254754
12597,3.253771
12598,3.255022
12599,3.253055
12600,3.251088
12601,3.252563
12602,3.25225
12603,3.251222
12604,3.250372
12605,3.252787
12606,3.25082
12607,3.252027
12608,3.252071
12609,3.2518700000000003
12610,3.251669
12611,3.249031
12612,3.251132
12613,3.250283
12614,3.249657
12615,3.250015
12616,3.250641
12617,3.250417
12618,3.24997
12619,3.250149
12620,3.249702
12621,3.249255
12622,3.246572
12623,3.24769
12624,3.247511
12625,3.2476
12626,3.247466
12627,3.24921
12628,3.248584
12629,3.248763
12630,3.248316
12631,3.247869
12632,3.247109
12633,3.246125
12634,3.246214
12635,3.24617
12636,3.246349
12637,3.247645
12638,3.246393
12639,3.246572
12640,3.24693
12641,3.2462815000000003
12642,3.245633
12643,3.244113
12644,3.243845
12645,3.243442
12646,3.242995
12647,3.245365
12648,3.244918
12649,3.244292
12650,3.243308
12651,3.242906
12652,3.2421235
12653,3.241341
12654,3.243353
12655,3.241699
12656,3.240715
12657,3.240894
12658,3.242861
12659,3.243174
12660,3.243263
12661,3.242995
12662,3.2422575
12663,3.24152
12664,3.240536
12665,3.241833
12666,3.239731
12667,3.238658
12668,3.239687
12669,3.241743
12670,3.24143
12671,3.240313
12672,3.240402
12673,3.239955
12674,3.239508
12675,3.240044
12676,3.238211
12677,3.238301
12678,3.238792
12679,3.238703
12680,3.239105
12681,3.238256
12682,3.238301
12683,3.2381444999999998
12684,3.237988
12685,3.237362
12686,3.236736
12687,3.235171
12688,3.235171
12689,3.234366
12690,3.236825
12691,3.237764
12692,3.23754
12693,3.235037
12694,3.2364005000000002
12695,3.237764
12696,3.234858
12697,3.233293
12698,3.234321
12699,3.2345
12700,3.23459
12701,3.233517
12702,3.234768
12703,3.235797
12704,3.234053
12705,3.2332929999999998
12706,3.232533
12707,3.233159
12708,3.231997
12709,3.232175
12710,3.232309
12711,3.233606
12712,3.231505
12713,3.234411
12714,3.232309
12715,3.2320409999999997
12716,3.231773
12717,3.230476
12718,3.230923
12719,3.2301185
12720,3.229314
12721,3.231326
12722,3.230834
12723,3.231817
12724,3.230432
12727,3.231057
12728,3.229761
12729,3.228241
12730,3.227883
12731,3.227481
12732,3.228241
12733,3.229627
12734,3.227391
12735,3.229671
12736,3.227302
12737,3.2277715000000002
12738,3.228241
12739,3.228464
12740,3.225379
12741,3.225916
12742,3.224351
12743,3.227078
12744,3.227302
12745,3.226586
12746,3.227078
12747,3.226698
12748,3.226318
12749,3.22368
12750,3.224575
12751,3.223278
12752,3.22292
12753,3.222875
12754,3.22453
12755,3.224843
12756,3.225335
12757,3.223412
12758,3.2221155
12759,3.220819
12760,3.22225
12761,3.22301
12762,3.2226745
12763,3.222339
12764,3.22301
12765,3.222652
12766,3.221892
12767,3.2214
12768,3.22178
12769,3.22216
12770,3.220461
12771,3.219656
12772,3.221266
12773,3.219075
12774,3.218941
12775,3.221534
12776,3.2214
12777,3.221624
12778,3.220014
12779,3.220148
12780,3.220282
12781,3.219835
12782,3.21836
12783,3.21798
12784,3.2176
12785,3.219612
12786,3.218807
12787,3.219656
12788,3.219612
12789,3.21903
12790,3.2181585
12791,3.217287
12792,3.216705
12793,3.216527
12794,3.216705
12795,3.216437
12796,3.216929
12797,3.217421
12798,3.216213
12799,3.216258
12800,3.216974
12801,3.2161465
12802,3.215319
12803,3.214649
12804,3.212994
12805,3.212994
12806,3.213576
12807,3.215319
12808,3.215409
12809,3.214828
12810,3.214962
12811,3.214514
12812,3.2137320000000003
12813,3.21295
12814,3.211921
12815,3.211251
12816,3.212279
12817,3.211474
12818,3.212994
12819,3.212771
12820,3.21371
12821,3.211295
12822,3.2111165
12823,3.210938
12824,3.210356
12825,3.209954
12826,3.209731
12827,3.210491
12828,3.207629
12829,3.211027
12830,3.212055
12831,3.208971
12832,3.2095745
12833,3.210178
12834,3.207584
12835,3.209283
12836,3.208836
12837,3.208568
12838,3.207271
12839,3.208344
12840,3.209105
12841,3.210222
12842,3.209462
12843,3.208635
12844,3.207808
12845,3.205662
12846,3.206198
12847,3.205885
12848,3.204902
12849,3.207495
12850,3.20602
12851,3.207406
12852,3.206601
12853,3.207003
12854,3.206377
12855,3.205751
12856,3.205215
12857,3.20365
12858,3.203784
12859,3.202353
12860,3.204857
12861,3.205528
12862,3.205617
12863,3.204365
12864,3.204298
12865,3.204231
12866,3.201638
12867,3.2028
12868,3.201101
12869,3.202666
12870,3.200833
12871,3.203873
12872,3.202711
12873,3.202935
12874,3.202219
12875,3.2013695
12876,3.20052
12877,3.200341
12878,3.199268
12879,3.200028
12880,3.198374
12881,3.200654
12882,3.199626
12883,3.1993799999999997
12884,3.199134
12885,3.1992235
12886,3.199313
12887,3.199134
12888,3.198016
12889,3.198553
12890,3.195289
12891,3.196854
12892,3.197793
12893,3.197525
12894,3.197659
12895,3.19672
12896,3.197681
12897,3.198642
12898,3.194887
12899,3.196586
12900,3.195647
12901,3.193858
12902,3.195915
12903,3.197078
12904,3.196094
12905,3.195826
12906,3.195826
12907,3.1944394999999997
12908,3.193053
12909,3.193188
12910,3.192562
12911,3.192517
12912,3.193545
12913,3.192875
12914,3.193322
12915,3.19359
12916,3.192785
12917,3.192651
12918,3.192517
12919,3.19055
12920,3.191399
12921,3.190907
12922,3.19207
12923,3.189253
12924,3.191668
12925,3.191533
12926,3.191444
12927,3.19046
12928,3.1897444999999998
12929,3.189029
12930,3.188269
12931,3.188404
12932,3.189298
12933,3.187778
12934,3.188627
12935,3.188359
12936,3.190997
12937,3.188448
12938,3.187465
12939,3.187152
12940,3.186839
12941,3.187375
12942,3.186481
12943,3.186615
12944,3.186436
12945,3.187867
12946,3.186928
12947,3.187644
12948,3.186705
12949,3.1868165
12950,3.186928
12951,3.183709
12952,3.184335
12953,3.183977
12954,3.185721
12955,3.181965
12956,3.183888
12957,3.1859
12958,3.184335
12959,3.184246
12962,3.182636
12963,3.182368
12964,3.1819205
12965,3.181473
12966,3.182189
12967,3.182725
12968,3.182055
12969,3.182144
12970,3.182412
12971,3.1814285
12972,3.180445
12973,3.181518
12974,3.181295
12975,3.17964
12976,3.180043
12977,3.181831
12978,3.17973
12979,3.180579
12980,3.180535
12981,3.179998
12982,3.179461
12983,3.177807
12984,3.177136
12985,3.177226
12986,3.178567
12987,3.177584
12988,3.178791
12989,3.180266
12990,3.178433
12991,3.178433
12992,3.1779859999999998
12993,3.177539
12994,3.177315
12995,3.175393
12996,3.175929
12997,3.175929
12998,3.175214
12999,3.175661
13000,3.175929
13001,3.17499
13002,3.176242
13003,3.1759069999999996
13004,3.175572
13005,3.174096
13006,3.172621
13007,3.172397
13008,3.171637
13009,3.173247
13010,3.175303
13011,3.173202
13012,3.174275
13013,3.1733585
13014,3.172442
13015,3.17119
13016,3.169983
13017,3.171324
13018,3.169893
13019,3.169267
13020,3.171458
13021,3.170698
13022,3.170788
13023,3.171369
13024,3.1711454999999997
13025,3.170922
13026,3.169625
13027,3.168284
13028,3.167166
13029,3.168239
13030,3.170162
13031,3.169044
13032,3.168865
13033,3.167434
13034,3.1671880000000003
13035,3.166942
13036,3.167658
13037,3.165914
13038,3.165333
13039,3.164796
13040,3.165735
13041,3.166719
13042,3.166451
13043,3.165646
13044,3.16654
13045,3.166026
13046,3.165512
13047,3.164439
13048,3.163455
13049,3.163187
13050,3.164483
13051,3.164841
13052,3.163276
13053,3.164573
13054,3.164439
13055,3.164148
13056,3.163857
13057,3.161577
13058,3.161622
13059,3.162337
13060,3.16046
13061,3.161622
13062,3.16189
13063,3.162024
13064,3.160683
13065,3.161756
13066,3.16151
13067,3.161264
13068,3.158358
13069,3.160146
13070,3.159878
13071,3.158179
13072,3.157061
13073,3.15961
13074,3.159789
13075,3.160728
13076,3.159208
13077,3.1577325
13078,3.156257
13079,3.158
13080,3.15876
13081,3.156838
13082,3.15809
13083,3.159297
13084,3.157553
13085,3.15724
13086,3.156391
13087,3.1559885000000003
13088,3.155586
13089,3.154379
13090,3.15259
13091,3.154558
13092,3.152411
13093,3.153798
13094,3.154245
13095,3.154647
13096,3.153753
13097,3.153887
13098,3.153574
13099,3.153261
13100,3.149997
13101,3.151383
13102,3.15107
13103,3.150668
13104,3.152814
13105,3.15192
13106,3.151786
13107,3.151562
13108,3.1509584999999998
13109,3.150355
13110,3.150712
13111,3.146957
13112,3.150802
13113,3.148343
13114,3.148924
13115,3.148253
13116,3.149148
13117,3.147538
13118,3.149997
13119,3.1484995
13120,3.147002
13121,3.146376
13122,3.147628
13123,3.145526
13124,3.147225
13125,3.146241
13126,3.146554
13127,3.147538
13128,3.145258
13129,3.1449
13130,3.1445645
13131,3.144229
13132,3.144989
13133,3.143335
13134,3.141994
13135,3.144364
13136,3.144185
13137,3.144185
13138,3.144632
13139,3.143917
13140,3.1441405
13141,3.144364
13142,3.141457
13143,3.142083
13144,3.142307
13145,3.139803
13146,3.14101
13147,3.142083
13148,3.142128
13149,3.142888
13150,3.141636
13151,3.1414795
13152,3.141323
13153,3.140161
13154,3.138596
13155,3.139758
13156,3.138954
13157,3.139848
13158,3.139043
13159,3.138417
13160,3.138954
13161,3.137434
13162,3.1386184999999998
13163,3.139803
13164,3.137478
13165,3.136942
13166,3.136226
13167,3.136226
13168,3.137523
13169,3.137746
13170,3.136986
13171,3.136763
13172,3.135198
13173,3.135198
13174,3.135198
13175,3.134125
13176,3.133231
13177,3.134885
13178,3.133946
13179,3.134751
13180,3.135108
13181,3.134483
13182,3.132292
13183,3.133298
13184,3.134304
13185,3.131219
13186,3.131219
13187,3.132068
13188,3.131219
13189,3.130459
13190,3.1318
13191,3.132024
13192,3.132068
13193,3.130861
13194,3.130928
13195,3.130995
13196,3.129385
13197,3.130772
13198,3.129833
13199,3.12639
13200,3.128313
13201,3.130012
13202,3.129251
13203,3.129564
13204,3.128402
13205,3.1281115
13206,3.127821
13207,3.128447
13208,3.125585
13209,3.125719
13210,3.126658
13211,3.12411
13212,3.12791
13213,3.127463
13214,3.126166
13215,3.125585
13216,3.1251379999999997
13217,3.124691
13218,3.124199
13219,3.123663
13220,3.123573
13221,3.123439
13222,3.123618
13223,3.123305
13224,3.124914
13225,3.124646
13226,3.123484
13227,3.1222095
13228,3.120935
13229,3.120533
13230,3.120756
13231,3.119415
13232,3.120891
13233,3.121516
13234,3.122321
13235,3.120354
13236,3.120935
13237,3.1211585
13238,3.121382
13239,3.119236
13240,3.118834
13241,3.119415
13242,3.117537
13243,3.120265
13244,3.119236
13245,3.11937
13246,3.119236
13247,3.118566
13248,3.1183199999999998
13249,3.118074
13250,3.116509
13251,3.116732
13252,3.116822
13253,3.115972
13254,3.117358
13255,3.11785
13256,3.115615
13257,3.117224
13258,3.116911
13259,3.116598
13260,3.114542
13261,3.114139
13262,3.114094
13263,3.114184
13264,3.114542
13265,3.114497
13266,3.115481
13267,3.114184
13268,3.1136475
13269,3.113111
13270,3.111904
13271,3.111814
13272,3.112306
13273,3.111814
13274,3.112485
13275,3.111367
13276,3.112619
13277,3.112127
13278,3.112396
13279,3.110697
13280,3.1103615
13281,3.110026
13282,3.109668
13283,3.108729
13284,3.108327
13285,3.108863
13286,3.108685
13287,3.109087
13288,3.109713
13289,3.109668
13290,3.1095785
13291,3.109489
13292,3.10855
13293,3.107746
13294,3.107969
13295,3.105868
13296,3.106807
13297,3.105957
13298,3.107969
13299,3.105823
13300,3.107701
13301,3.107209
13302,3.106717
13303,3.103409
13304,3.103856
13305,3.104527
13306,3.104974
13307,3.1039
13308,3.104169
13309,3.103543
13310,3.105018
13311,3.103945
13312,3.1036989999999998
13313,3.103453
13314,3.101486
13315,3.10086
13316,3.101128
13317,3.100368
13318,3.100905
13319,3.101486
13320,3.101084
13321,3.101263
13322,3.102425
13323,3.100458
13324,3.0999885000000003
13325,3.099519
13326,3.097373
13327,3.098535
13328,3.098804
13329,3.097999
13330,3.09782
13331,3.099385
13332,3.099429
13333,3.099519
13334,3.099027
13335,3.0978645
13336,3.096702
13337,3.096121
13338,3.095271
13339,3.094914
13340,3.096076
13341,3.097596
13342,3.097641
13343,3.096389
13344,3.095674
13345,3.0963895
13346,3.097105
13347,3.093751
13348,3.093215
13349,3.092142
13350,3.092499
13351,3.093617
13352,3.094198
13353,3.094019
13354,3.094422
13355,3.093349
13358,3.091292
13359,3.0914710000000003
13360,3.09165
13361,3.090935
13362,3.090979
13363,3.091069
13364,3.091069
13365,3.091292
13366,3.0909565
13367,3.090621
13368,3.088967
13369,3.089995
13370,3.088073
13371,3.089459
13372,3.088073
13373,3.089235
13374,3.089235
13375,3.088341
13376,3.0886984999999996
13377,3.089056
13378,3.086284
13379,3.086463
13380,3.08548
13381,3.085212
13382,3.08539
13383,3.086776
13384,3.085256
13385,3.085569
13386,3.085435
13387,3.0853010000000003
13388,3.085167
13389,3.083781
13390,3.085748
13391,3.083065
13392,3.082842
13393,3.084004
13394,3.085122
13395,3.084988
13396,3.082708
13397,3.0828195
13398,3.082931
13399,3.081098
13400,3.080696
13401,3.082439
13402,3.079891
13403,3.079265
13404,3.081277
13405,3.082842
13406,3.080517
13407,3.080517
13408,3.080025
13409,3.079533
13410,3.077745
13411,3.078237
13412,3.077521
13413,3.077387
13414,3.079086
13415,3.07846
13416,3.078415
13417,3.07846
13418,3.078237
13419,3.0763365
13420,3.074436
13421,3.076046
13422,3.07542
13423,3.07381
13424,3.074973
13425,3.078013
13426,3.076269
13427,3.074168
13428,3.074615
13429,3.075129
13430,3.075643
13431,3.0739
13432,3.073274
13433,3.072692
13434,3.071217
13435,3.071932
13436,3.072737
13437,3.073095
13438,3.073676
13439,3.073944
13440,3.072044
13441,3.070144
13442,3.070233
13443,3.06916
13444,3.070368
13445,3.070412
13446,3.070189
13447,3.070904
13448,3.070233
13449,3.071798
13450,3.070368
13451,3.0693395
13452,3.068311
13453,3.068669
13454,3.067685
13455,3.066522
13456,3.066075
13457,3.068177
13458,3.068624
13459,3.067238
13460,3.067059
13461,3.0667014999999997
13462,3.066344
13463,3.065449
13464,3.065583
13465,3.064868
13466,3.065315
13467,3.067193
13468,3.066925
13469,3.065762
13470,3.065181
13471,3.065226
13472,3.064734
13473,3.064242
13474,3.062811
13475,3.063929
13476,3.062588
13477,3.06299
13478,3.065092
13479,3.063169
13480,3.063616
13483,3.061917
13484,3.060665
13485,3.060308
13486,3.061738
13487,3.059637
13488,3.059816
13489,3.059682
13490,3.061068
13491,3.0591
13492,3.060799
13493,3.061425
13494,3.062051
13495,3.056954
13496,3.058072
13497,3.057044
13498,3.056641
13499,3.057491
13500,3.059369
13501,3.059816
13502,3.058653
13503,3.057491
13504,3.0573345
13505,3.057178
13506,3.055792
13507,3.053735
13508,3.055211
13509,3.053109
13510,3.054674
13511,3.054987
13512,3.055658
13513,3.054317
13514,3.055524
13515,3.054205
13516,3.052886
13517,3.051455
13518,3.051321
13519,3.051723
13520,3.051857
13521,3.053333
13522,3.05302
13523,3.05217
13524,3.05141
13527,3.050784
13528,3.049845
13529,3.04989
13530,3.049577
13531,3.048906
13532,3.049845
13533,3.050158
13534,3.050426
13535,3.048638
13536,3.0491075
13537,3.049577
13538,3.047431
13539,3.046403
13540,3.047789
13541,3.046582
13542,3.048862
13543,3.047789
13544,3.048102
13545,3.047789
13546,3.047297
13547,3.046805
13548,3.045508
13549,3.045643
13550,3.043944
13551,3.04448
13552,3.044435
13553,3.045464
13554,3.044301
13555,3.04524
13556,3.04524
13557,3.045307
13558,3.045374
13559,3.042736
13560,3.042423
13561,3.041887
13562,3.040769
13563,3.041842
13564,3.042513
13565,3.042736
13566,3.041708
13567,3.04296
13568,3.042021
13569,3.041082
13570,3.039875
13571,3.039607
13572,3.039025
13573,3.038713
13574,3.040322
13575,3.039025
13576,3.038042
13577,3.039696
13578,3.0390475
13579,3.038399
13580,3.035985
13581,3.037818
13582,3.036656
13583,3.036074
13584,3.035449
13585,3.038399
13586,3.038355
13587,3.036477
13588,3.035806
13589,3.035873
13590,3.03594
13591,3.033571
13592,3.033839
13593,3.032453
13594,3.033884
13595,3.03442
13596,3.033794
13597,3.034331
13598,3.032587
13599,3.034599
13600,3.0333025
13601,3.032006
13602,3.030664
13603,3.031022
13604,3.029189
13605,3.029726
13606,3.032855
13607,3.033392
13608,3.031827
13609,3.031872
13610,3.031648
13611,3.030575
13612,3.029502
13613,3.026953
13614,3.026372
13615,3.02758
13616,3.027401
13617,3.028384
13618,3.029234
13619,3.027401
13620,3.027982
13621,3.027356
13622,3.02673
13623,3.025925
13624,3.026238
13625,3.025657
13626,3.025389
13627,3.024316
13628,3.025657
13629,3.026149
13630,3.026909
13631,3.024897
13632,3.0236895
13633,3.022482
13634,3.023242
13635,3.022572
13636,3.0231529999999998
13637,3.023734
13638,3.024226
13639,3.023913
13640,3.023332
13641,3.022706
13642,3.0222365
13643,3.021767
13644,3.020336
13645,3.0198
13646,3.021275
13647,3.019442
13648,3.020023
13649,3.021141
13650,3.020515
13651,3.019487
13652,3.021275
13653,3.0195985
13654,3.017922
13655,3.016581
13656,3.016938
13657,3.016491
13658,3.016894
13659,3.017296
13660,3.019397
13661,3.016447
13662,3.019308
13663,3.01819
13664,3.017072
13665,3.013451
13666,3.014211
13667,3.014971
